experiment,dgp,n,p,B,min_leaf,rep,method,mse,mse_true,chosen
anchor,dgp2,1200,10,500,5,2,depth 1,0.7515501836168096,0.024323696332148245,
anchor,dgp2,1200,10,500,5,2,depth 2,0.7495050682325675,0.022958383863764434,
anchor,dgp2,1200,10,500,5,2,depth 3,0.7482356822938938,0.022339571465490034,
anchor,dgp2,1200,10,500,5,2,selected,0.7482356822938938,0.022339571465490034,depth 3
anchor,dgp2,1200,10,500,5,2,oracle depth,,0.022339571465490034,
anchor,dgp2,1200,10,500,5,3,RF,0.6448190905737237,0.036097762848031734,
anchor,dgp2,1200,10,500,5,3,tree,0.6437310541084722,0.0347200707729325,
anchor,dgp2,1200,10,500,5,3,depth 1,0.6421545662478865,0.033745162806755734,
anchor,dgp2,1200,10,500,5,3,depth 2,0.6401569071207419,0.032602581936019406,
anchor,dgp2,1200,10,500,5,3,depth 3,0.6396850861608051,0.03225184236352827,
anchor,dgp2,1200,10,500,5,3,selected,0.6396850861608051,0.03225184236352827,depth 3
anchor,dgp2,1200,10,500,5,3,oracle depth,,0.03225184236352827,
anchor,dgp2,1200,10,500,5,4,RF,0.7776858975777486,0.02488051116703933,
anchor,dgp2,1200,10,500,5,4,tree,0.782768009416292,0.02462296050915006,
anchor,dgp2,1200,10,500,5,4,depth 1,0.7803009935637502,0.022841698550288295,
anchor,dgp2,1200,10,500,5,4,depth 2,0.7784710032906765,0.02167061811489756,
anchor,dgp2,1200,10,500,5,4,depth 3,0.7774778872051278,0.021260723806247665,
anchor,dgp2,1200,10,500,5,4,selected,0.7774778872051278,0.021260723806247665,depth 3
anchor,dgp2,1200,10,500,5,4,oracle depth,,0.021260723806247665,
anchor,dgp2,1200,10,500,5,5,RF,0.6309293719255711,0.02273833959258565,
anchor,dgp2,1200,10,500,5,5,tree,0.6319085259875911,0.023340683884315264,
anchor,dgp2,1200,10,500,5,5,depth 1,0.6293255829806671,0.02101681652662229,
anchor,dgp2,1200,10,500,5,5,depth 2,0.6276868222912805,0.019637787126855745,
anchor,dgp2,1200,10,500,5,5,depth 3,0.6270745013218476,0.0191381220577957,
anchor,dgp2,1200,10,500,5,5,selected,0.6270745013218476,0.0191381220577957,depth 3
anchor,dgp2,1200,10,500,5,5,oracle depth,,0.0191381220577957,
anchor,dgp2,1200,10,500,5,6,RF,0.6724488662818005,0.028775718932227502,
anchor,dgp2,1200,10,500,5,6,tree,0.6733428411501922,0.028579646594551984,
anchor,dgp2,1200,10,500,5,6,depth 1,0.670861232730217,0.025468645238465343,
anchor,dgp2,1200,10,500,5,6,depth 2,0.6696524855553209,0.024031744038323283,
anchor,dgp2,1200,10,500,5,6,depth 3,0.6690473321828568,0.023608694280251447,
anchor,dgp2,1200,10,500,5,6,selected,0.6690473321828568,0.023608694280251447,depth 3
anchor,dgp2,1200,10,500,5,6,oracle depth,,0.023608694280251447,
anchor,dgp2,1200,10,500,5,7,RF,0.7363750169293232,0.03211238497740243,
anchor,dgp2,1200,10,500,5,7,tree,0.7358141512661741,0.03228597988644809,
anchor,dgp2,1200,10,500,5,7,depth 1,0.7341610849666074,0.030278012808065816,
anchor,dgp2,1200,10,500,5,7,depth 2,0.7327766456004129,0.028785516739200726,
anchor,dgp2,1200,10,500,5,7,depth 3,0.7322039889125108,0.028290475858519296,
anchor,dgp2,1200,10,500,5,7,selected,0.7322039889125108,0.028290475858519296,depth 3
anchor,dgp2,1200,10,500,5,7,oracle depth,,0.028290475858519296,
anchor,dgp2,1200,10,500,5,8,RF,0.6439707202876186,0.026580041607903514,
anchor,dgp2,1200,10,500,5,8,tree,0.6373909455024115,0.023269718282857958,
anchor,dgp2,1200,10,500,5,8,depth 1,0.6368301329751068,0.02186858900178632,
anchor,dgp2,1200,10,500,5,8,depth 2,0.6368566985288898,0.0211352053640275,
anchor,dgp2,1200,10,500,5,8,depth 3,0.637275211109719,0.020965096151409804,
anchor,dgp2,1200,10,500,5,8,selected,0.637275211109719,0.020965096151409804,depth 3
anchor,dgp2,1200,10,500,5,8,oracle depth,,0.020965096151409804,
anchor,dgp2,1200,10,500,5,9,RF,0.6593754307989942,0.03077717424811369,
anchor,dgp2,1200,10,500,5,9,tree,0.6626286240500228,0.03402898835054084,
anchor,dgp2,1200,10,500,5,9,depth 1,0.6597000415198628,0.03144615037454961,
anchor,dgp2,1200,10,500,5,9,depth 2,0.6581615789325357,0.030056389185984196,
anchor,dgp2,1200,10,500,5,9,depth 3,0.6574586534192204,0.029277930584643105,
anchor,dgp2,1200,10,500,5,9,selected,0.6574586534192204,0.029277930584643105,depth 3
anchor,dgp2,1200,10,500,5,9,oracle depth,,0.029277930584643105,
anchor,dgp2,1200,10,500,5,10,RF,0.6449395282506347,0.02843524775465243,
anchor,dgp2,1200,10,500,5,10,tree,0.6426293246662582,0.02761215027984214,
anchor,dgp2,1200,10,500,5,10,depth 1,0.6408876424061379,0.02485692025345894,
anchor,dgp2,1200,10,500,5,10,depth 2,0.6402680952720464,0.023589137370640473,
anchor,dgp2,1200,10,500,5,10,depth 3,0.6400994006676016,0.023167146798119907,
anchor,dgp2,1200,10,500,5,10,selected,0.6400994006676016,0.023167146798119907,depth 3
anchor,dgp2,1200,10,500,5,10,oracle depth,,0.023167146798119907,
anchor,dgp2,1200,10,500,5,11,RF,0.7703648821641811,0.024903229073983273,
anchor,dgp2,1200,10,500,5,11,tree,0.7682155481942428,0.022426060770699564,
anchor,dgp2,1200,10,500,5,11,depth 1,0.7659815356464301,0.020489046512228336,
anchor,dgp2,1200,10,500,5,11,depth 2,0.7652454883760426,0.019611220158008588,
anchor,dgp2,1200,10,500,5,11,depth 3,0.7650402752564116,0.019390622331517046,
anchor,dgp2,1200,10,500,5,11,selected,0.7650402752564116,0.019390622331517046,depth 3
anchor,dgp2,1200,10,500,5,11,oracle depth,,0.019390622331517046,
anchor,dgp2,1200,10,500,5,12,RF,0.7933944201896972,0.029846721678508013,
anchor,dgp2,1200,10,500,5,12,tree,0.7885423567185808,0.026235736129967862,
anchor,dgp2,1200,10,500,5,12,depth 1,0.7875433123150253,0.024866514508934442,
anchor,dgp2,1200,10,500,5,12,depth 2,0.7872246213568117,0.024093605642609508,
anchor,dgp2,1200,10,500,5,12,depth 3,0.7872145416697421,0.023824943054636824,
anchor,dgp2,1200,10,500,5,12,selected,0.7872145416697421,0.023824943054636824,depth 3
anchor,dgp2,1200,10,500,5,12,oracle depth,,0.023824943054636824,
anchor,dgp2,1200,10,500,5,13,RF,0.763559536034854,0.032746474140796795,
anchor,dgp2,1200,10,500,5,13,tree,0.7630248840849675,0.03447349401581677,
anchor,dgp2,1200,10,500,5,13,depth 1,0.7605198431322732,0.03143699720452096,
anchor,dgp2,1200,10,500,5,13,depth 2,0.7591061425263151,0.02993035705293975,
anchor,dgp2,1200,10,500,5,13,depth 3,0.7583298526331262,0.02921487759779292,
anchor,dgp2,1200,10,500,5,13,selected,0.7583298526331262,0.02921487759779292,depth 3
anchor,dgp2,1200,10,500,5,13,oracle depth,,0.02921487759779292,
anchor,dgp2,1200,10,500,5,14,RF,0.7584158732421388,0.02882669358768939,
anchor,dgp2,1200,10,500,5,14,tree,0.7515552687355364,0.023516183776615067,
anchor,dgp2,1200,10,500,5,14,depth 1,0.7506291023266364,0.02194706129208754,
anchor,dgp2,1200,10,500,5,14,depth 2,0.7506737318890212,0.021247409749093702,
anchor,dgp2,1200,10,500,5,14,depth 3,0.7508541538160516,0.021346034901272945,
anchor,dgp2,1200,10,500,5,14,selected,0.7508541538160516,0.021346034901272945,depth 3
anchor,dgp2,1200,10,500,5,14,oracle depth,,0.021247409749093702,
anchor,dgp2,1200,10,500,5,15,RF,0.7042760563631812,0.028353224971904435,
anchor,dgp2,1200,10,500,5,15,tree,0.7050392019535562,0.02379735584529486,
anchor,dgp2,1200,10,500,5,15,depth 1,0.7015004291166649,0.022046414878990468,
anchor,dgp2,1200,10,500,5,15,depth 2,0.6996005661528149,0.021310710565940808,
anchor,dgp2,1200,10,500,5,15,depth 3,0.699226270446124,0.021403379259740424,
anchor,dgp2,1200,10,500,5,15,selected,0.699226270446124,0.021403379259740424,depth 3
anchor,dgp2,1200,10,500,5,15,oracle depth,,0.021310710565940808,
anchor,dgp2,1200,10,500,5,16,RF,0.6839837212998973,0.034341426999945,
anchor,dgp2,1200,10,500,5,16,tree,0.6842739685569746,0.03281494479340227,
anchor,dgp2,1200,10,500,5,16,depth 1,0.682563491441857,0.031054496674029156,
anchor,dgp2,1200,10,500,5,16,depth 2,0.6815780657687578,0.02997349410336865,
anchor,dgp2,1200,10,500,5,16,depth 3,0.6810879622109192,0.02946656950303162,
anchor,dgp2,1200,10,500,5,16,selected,0.6810879622109192,0.02946656950303162,depth 3
anchor,dgp2,1200,10,500,5,16,oracle depth,,0.02946656950303162,
anchor,dgp2,1200,10,500,5,17,RF,0.7315407115878625,0.03146598146841758,
anchor,dgp2,1200,10,500,5,17,tree,0.7310160964426888,0.031814197752429565,
anchor,dgp2,1200,10,500,5,17,depth 1,0.7293465901837596,0.03000215841484697,
anchor,dgp2,1200,10,500,5,17,depth 2,0.7279220150198706,0.028378512449789676,
anchor,dgp2,1200,10,500,5,17,depth 3,0.7270893857099959,0.0275203832018978,
anchor,dgp2,1200,10,500,5,17,selected,0.7270893857099959,0.0275203832018978,depth 3
anchor,dgp2,1200,10,500,5,17,oracle depth,,0.0275203832018978,
anchor,dgp2,1200,10,500,5,18,RF,0.6936068186062948,0.026210899108896964,
anchor,dgp2,1200,10,500,5,18,tree,0.6972545478600365,0.027718709952534084,
anchor,dgp2,1200,10,500,5,18,depth 1,0.6944345780933471,0.025245604190999166,
anchor,dgp2,1200,10,500,5,18,depth 2,0.6923966324832493,0.023450606269339435,
anchor,dgp2,1200,10,500,5,18,depth 3,0.6916259579447308,0.022696857477712665,
anchor,dgp2,1200,10,500,5,18,selected,0.6916259579447308,0.022696857477712665,depth 3
anchor,dgp2,1200,10,500,5,18,oracle depth,,0.022696857477712665,
anchor,dgp2,1200,10,500,5,19,RF,0.6438930568302458,0.03434423260939269,
anchor,dgp2,1200,10,500,5,19,tree,0.6447710855106739,0.032494305503857,
anchor,dgp2,1200,10,500,5,19,depth 1,0.6417012928204745,0.030366407864424416,
anchor,dgp2,1200,10,500,5,19,depth 2,0.6401586494968254,0.029520072366219036,
anchor,dgp2,1200,10,500,5,19,depth 3,0.6391999479993843,0.02944077669320479,
anchor,dgp2,1200,10,500,5,19,selected,0.6391999479993843,0.02944077669320479,depth 3
anchor,dgp2,1200,10,500,5,19,oracle depth,,0.02944077669320479,
anchor,dgp3,300,10,10,5,0,RF,1.498764073024029,0.15502383705370182,
anchor,dgp3,300,10,10,5,0,tree,1.4752266469799866,0.13091146240939416,
anchor,dgp3,300,10,10,5,0,depth 1,1.4753689035991053,0.13105731687596006,
anchor,dgp3,300,10,10,5,0,depth 2,1.4772084309778328,0.13171973014365645,
anchor,dgp3,300,10,10,5,0,depth 3,1.4748374195718086,0.12795963326829043,
anchor,dgp3,300,10,10,5,0,selected,1.4752266469799866,0.13091146240939416,tree
anchor,dgp3,300,10,10,5,0,oracle depth,,0.12795963326829043,
anchor,dgp3,300,10,10,5,1,RF,1.5124198815616916,0.16066329510493896,
anchor,dgp3,300,10,10,5,1,tree,1.4705415054725879,0.11633801335804476,
anchor,dgp3,300,10,10,5,1,depth 1,1.4601324209423783,0.10695099610742129,
anchor,dgp3,300,10,10,5,1,depth 2,1.4754945910036803,0.12455613110673318,
anchor,dgp3,300,10,10,5,1,depth 3,1.5002304722986446,0.15087671997764152,
anchor,dgp3,300,10,10,5,1,selected,1.4705415054725879,0.11633801335804476,tree
anchor,dgp3,300,10,10,5,1,oracle depth,,0.10695099610742129,
anchor,dgp3,300,10,10,5,2,RF,1.0757127670422826,0.08918221898468752,
anchor,dgp3,300,10,10,5,2,tree,1.074942798036808,0.08757719287539059,
anchor,dgp3,300,10,10,5,2,depth 1,1.0717761178940104,0.08516755964274848,
anchor,dgp3,300,10,10,5,2,depth 2,1.0681538285031331,0.08044340279820258,
anchor,dgp3,300,10,10,5,2,depth 3,1.0650476909541853,0.07592564001729929,
anchor,dgp3,300,10,10,5,2,selected,1.074942798036808,0.08757719287539059,tree
anchor,dgp3,300,10,10,5,2,oracle depth,,0.07592564001729929,
anchor,dgp3,300,10,10,5,3,RF,1.0711496795815811,0.07414904004292522,
anchor,dgp3,300,10,10,5,3,tree,1.0683023639029117,0.0639212118537135,
anchor,dgp3,300,10,10,5,3,depth 1,1.0674624443851883,0.06285006363472392,
anchor,dgp3,300,10,10,5,3,depth 2,1.0627869929400098,0.05909604524124296,
anchor,dgp3,300,10,10,5,3,depth 3,1.0635340143564667,0.0626706663820684,
anchor,dgp3,300,10,10,5,3,selected,1.0674624443851883,0.06285006363472392,depth 1
anchor,dgp3,300,10,10,5,3,oracle depth,,0.05909604524124296,
anchor,dgp3,300,10,10,5,4,RF,0.9924671258024267,0.0985529544995491,
anchor,dgp3,300,10,10,5,4,tree,0.9724928225455004,0.09032024504681317,
anchor,dgp3,300,10,10,5,4,depth 1,0.9710255720247529,0.08683105872359717,
anchor,dgp3,300,10,10,5,4,depth 2,0.9717661315101584,0.08549050716406544,
anchor,dgp3,300,10,10,5,4,depth 3,0.9714453562355796,0.08596831158502787,
anchor,dgp3,300,10,10,5,4,selected,0.9717661315101584,0.08549050716406544,depth 2
anchor,dgp3,300,10,10,5,4,oracle depth,,0.08549050716406544,
anchor,dgp3,300,10,10,5,5,RF,2.4189820453035296,0.10977862110365656,
anchor,dgp3,300,10,10,5,5,tree,2.4127605325564354,0.08363272986001571,
anchor,dgp3,300,10,10,5,5,depth 1,2.4055463269688024,0.08235613093455718,
anchor,dgp3,300,10,10,5,5,depth 2,2.4046259540854993,0.08348915075498423,
anchor,dgp3,300,10,10,5,5,depth 3,2.4054157812134243,0.0853834639352925,
anchor,dgp3,300,10,10,5,5,selected,2.4054157812134243,0.0853834639352925,depth 3
anchor,dgp3,300,10,10,5,5,oracle depth,,0.08235613093455718,
anchor,dgp3,300,10,10,5,6,RF,1.077844394815393,0.08796483628805837,
anchor,dgp3,300,10,10,5,6,tree,1.075605590674291,0.08346966581792019,
anchor,dgp3,300,10,10,5,6,depth 1,1.0721197121496668,0.07975200645052102,
anchor,dgp3,300,10,10,5,6,depth 2,1.063360781152017,0.07130960401831143,
anchor,dgp3,300,10,10,5,6,depth 3,1.063237738782534,0.0729503867260059,
anchor,dgp3,300,10,10,5,6,selected,1.063360781152017,0.07130960401831143,depth 2
anchor,dgp3,300,10,10,5,6,oracle depth,,0.07130960401831143,
anchor,dgp3,300,10,10,5,7,RF,1.03080781858929,0.09012895069382232,
anchor,dgp3,300,10,10,5,7,tree,1.0165877572812143,0.0797849729596068,
anchor,dgp3,300,10,10,5,7,depth 1,1.0126331308424132,0.07421429927994873,
anchor,dgp3,300,10,10,5,7,depth 2,1.0108919813338038,0.07436337620654691,
anchor,dgp3,300,10,10,5,7,depth 3,1.0157445006434096,0.0775964210842678,
anchor,dgp3,300,10,10,5,7,selected,1.0126331308424132,0.07421429927994873,depth 1
anchor,dgp3,300,10,10,5,7,oracle depth,,0.07421429927994873,
anchor,dgp3,300,10,10,5,8,RF,4.294986477734371,0.13551910979264042,
anchor,dgp3,300,10,10,5,8,tree,4.2483699204963035,0.094076212730984,
anchor,dgp3,300,10,10,5,8,depth 1,4.2362235586389065,0.08608462002531758,
anchor,dgp3,300,10,10,5,8,depth 2,4.227073880198379,0.08652900941927284,
anchor,dgp3,300,10,10,5,8,depth 3,4.236405088010716,0.09487211302131512,
anchor,dgp3,300,10,10,5,8,selected,4.2362235586389065,0.08608462002531758,depth 1
anchor,dgp3,300,10,10,5,8,oracle depth,,0.08608462002531758,
anchor,dgp3,300,10,10,5,9,RF,1.0039568044921796,0.08915187789903231,
anchor,dgp3,300,10,10,5,9,tree,1.0041416249804604,0.07460065047209748,
anchor,dgp3,300,10,10,5,9,depth 1,1.00170112916328,0.07285304593798869,
anchor,dgp3,300,10,10,5,9,depth 2,1.000455321293917,0.07516547696915248,
anchor,dgp3,300,10,10,5,9,depth 3,0.9983042815868296,0.0741712727615112,
anchor,dgp3,300,10,10,5,9,selected,1.00170112916328,0.07285304593798869,depth 1
anchor,dgp3,300,10,10,5,9,oracle depth,,0.07285304593798869,
anchor,dgp3,300,10,10,5,10,RF,0.9401570409315676,0.06926009222237485,
anchor,dgp3,300,10,10,5,10,tree,0.9362848890290746,0.06350561568761283,
anchor,dgp3,300,10,10,5,10,depth 1,0.9328894187442236,0.060291432403129,
anchor,dgp3,300,10,10,5,10,depth 2,0.9305092272546998,0.058406609552516274,
anchor,dgp3,300,10,10,5,10,depth 3,0.9302363612227762,0.059258114730507086,
anchor,dgp3,300,10,10,5,10,selected,0.9362848890290746,0.06350561568761283,tree
anchor,dgp3,300,10,10,5,10,oracle depth,,0.058406609552516274,
anchor,dgp3,300,10,10,5,11,RF,1.1788008872200022,0.18625614307368657,
anchor,dgp3,300,10,10,5,11,tree,1.1446733129699072,0.1519417655676326,
anchor,dgp3,300,10,10,5,11,depth 1,1.1465258843830641,0.15421573291723112,
anchor,dgp3,300,10,10,5,11,depth 2,1.1418905045883219,0.15134279778726467,
anchor,dgp3,300,10,10,5,11,depth 3,1.1478589533216255,0.15573634775358672,
anchor,dgp3,300,10,10,5,11,selected,1.1446733129699072,0.1519417655676326,tree
anchor,dgp3,300,10,10,5,11,oracle depth,,0.15134279778726467,
anchor,dgp3,300,10,10,5,12,RF,1.0246854132962486,0.07985909072557928,
anchor,dgp3,300,10,10,5,12,tree,1.0158716939963837,0.07281610616483777,
anchor,dgp3,300,10,10,5,12,depth 1,1.0098412757369981,0.06603010548492404,
anchor,dgp3,300,10,10,5,12,depth 2,1.00625045690761,0.06056238021353446,
anchor,dgp3,300,10,10,5,12,depth 3,1.0074570710885022,0.06345600680293247,
anchor,dgp3,300,10,10,5,12,selected,1.0158716939963837,0.07281610616483777,tree
anchor,dgp3,300,10,10,5,12,oracle depth,,0.06056238021353446,
anchor,dgp3,300,10,10,5,13,RF,1.072404635319698,0.07720175528102732,
anchor,dgp3,300,10,10,5,13,tree,1.062095525203169,0.07104525832113054,
anchor,dgp3,300,10,10,5,13,depth 1,1.059503312419424,0.06752530386518492,
anchor,dgp3,300,10,10,5,13,depth 2,1.0622574860653928,0.06990371415496495,
anchor,dgp3,300,10,10,5,13,depth 3,1.0632321352626466,0.06969481872436781,
anchor,dgp3,300,10,10,5,13,selected,1.059503312419424,0.06752530386518492,depth 1
anchor,dgp3,300,10,10,5,13,oracle depth,,0.06752530386518492,
anchor,dgp3,300,10,10,5,14,RF,1.1908744396554374,0.09903885673465883,
anchor,dgp3,300,10,10,5,14,tree,1.175334764466073,0.08217974957661965,
anchor,dgp3,300,10,10,5,14,depth 1,1.1691525674479932,0.0768570555228553,
anchor,dgp3,300,10,10,5,14,depth 2,1.167682097640154,0.0765963644368284,
anchor,dgp3,300,10,10,5,14,depth 3,1.1701925062875704,0.07922092855692565,
anchor,dgp3,300,10,10,5,14,selected,1.1691525674479932,0.0768570555228553,depth 1
anchor,dgp3,300,10,10,5,14,oracle depth,,0.0765963644368284,
anchor,dgp3,300,10,10,5,15,RF,1.048590266761361,0.10097968943759626,
anchor,dgp3,300,10,10,5,15,tree,1.0428870165643482,0.0938091356411878,
anchor,dgp3,300,10,10,5,15,depth 1,1.037286947384581,0.08899365364851673,
anchor,dgp3,300,10,10,5,15,depth 2,1.0358756106489622,0.08750171527493872,
anchor,dgp3,300,10,10,5,15,depth 3,1.04057039810546,0.09140631691860407,
anchor,dgp3,300,10,10,5,15,selected,1.0358756106489622,0.08750171527493872,depth 2
anchor,dgp3,300,10,10,5,15,oracle depth,,0.08750171527493872,
anchor,dgp3,300,10,10,5,16,RF,1.5952788582584625,0.08862678764833333,
anchor,dgp3,300,10,10,5,16,tree,1.5818855185225211,0.08219789582798324,
anchor,dgp3,300,10,10,5,16,depth 1,1.5740230136656983,0.07220758617912465,
anchor,dgp3,300,10,10,5,16,depth 2,1.5695483352278667,0.07215995042345322,
anchor,dgp3,300,10,10,5,16,depth 3,1.5767015574519467,0.0791027501459488,
anchor,dgp3,300,10,10,5,16,selected,1.5818855185225211,0.08219789582798324,tree
anchor,dgp3,300,10,10,5,16,oracle depth,,0.07215995042345322,
anchor,dgp3,300,10,10,5,17,RF,1.1922649641781795,0.25646502910146385,
anchor,dgp3,300,10,10,5,17,tree,1.1064918814571345,0.13110178234154113,
anchor,dgp3,300,10,10,5,17,depth 1,1.0998169991307483,0.14933298152564534,
anchor,dgp3,300,10,10,5,17,depth 2,1.1218696918297295,0.17079042031060962,
anchor,dgp3,300,10,10,5,17,depth 3,1.129260734259567,0.18655144969139328,
anchor,dgp3,300,10,10,5,17,selected,1.1064918814571345,0.13110178234154113,tree
anchor,dgp3,300,10,10,5,17,oracle depth,,0.13110178234154113,
anchor,dgp3,300,10,10,5,18,RF,1.3146127330143866,0.12216274855214607,
anchor,dgp3,300,10,10,5,18,tree,1.287615100599697,0.09660361114309714,
anchor,dgp3,300,10,10,5,18,depth 1,1.2836851649528154,0.09192296530537664,
anchor,dgp3,300,10,10,5,18,depth 2,1.2831328814247611,0.09009807138293273,
anchor,dgp3,300,10,10,5,18,depth 3,1.2830688452354795,0.09250695602102621,
anchor,dgp3,300,10,10,5,18,selected,1.287615100599697,0.09660361114309714,tree
anchor,dgp3,300,10,10,5,18,oracle depth,,0.09009807138293273,
anchor,dgp3,300,10,10,5,19,RF,2.3941118049534853,0.110366945814915,
anchor,dgp3,300,10,10,5,19,tree,2.373067941200736,0.09131988963368838,
anchor,dgp3,300,10,10,5,19,depth 1,2.361728134172121,0.08246422495635582,
anchor,dgp3,300,10,10,5,19,depth 2,2.362001721369628,0.08265260027049876,
anchor,dgp3,300,10,10,5,19,depth 3,2.3605687130040636,0.08294315902635246,
anchor,dgp3,300,10,10,5,19,selected,2.362001721369628,0.08265260027049876,depth 2
anchor,dgp3,300,10,10,5,19,oracle depth,,0.08246422495635582,
anchor,dgp3,300,10,500,5,0,RF,1.1146130740266802,0.08350836757727452,
anchor,dgp3,300,10,500,5,0,tree,1.1125937055368114,0.07005924208630479,
anchor,dgp3,300,10,500,5,0,depth 1,1.1099983436029703,0.0720767043415421,
anchor,dgp3,300,10,500,5,0,depth 2,1.106965469727391,0.07160496219744415,
anchor,dgp3,300,10,500,5,0,depth 3,1.1066569264368376,0.07205497636533253,
anchor,dgp3,300,10,500,5,0,selected,1.1066569264368376,0.07205497636533253,depth 3
anchor,dgp3,300,10,500,5,0,oracle depth,,0.07005924208630479,
anchor,dgp3,300,10,500,5,1,RF,3.923984391232878,0.052545024117889694,
anchor,dgp3,300,10,500,5,1,tree,3.946953454669405,0.06294143104571087,
anchor,dgp3,300,10,500,5,1,depth 1,3.940234625034537,0.05987700308780732,
anchor,dgp3,300,10,500,5,1,depth 2,3.934583160856165,0.056778470099112494,
anchor,dgp3,300,10,500,5,1,depth 3,3.93174348828358,0.05501915139049828,
anchor,dgp3,300,10,500,5,1,selected,3.93174348828358,0.05501915139049828,depth 3
anchor,dgp3,300,10,500,5,1,oracle depth,,0.05501915139049828,
anchor,dgp3,300,10,500,5,2,RF,0.9209661151483245,0.05262895495948512,
anchor,dgp3,300,10,500,5,2,tree,0.9373655361221727,0.06461209495801633,
anchor,dgp3,300,10,500,5,2,depth 1,0.9292609743648114,0.05780706217673562,
anchor,dgp3,300,10,500,5,2,depth 2,0.924306537847041,0.0540054758971683,
anchor,dgp3,300,10,500,5,2,depth 3,0.9223282587852648,0.05251808136106758,
anchor,dgp3,300,10,500,5,2,selected,0.9223282587852648,0.05251808136106758,depth 3
anchor,dgp3,300,10,500,5,2,oracle depth,,0.05251808136106758,
anchor,dgp3,300,10,500,5,3,RF,0.9427743899515533,0.104918873368036,
anchor,dgp3,300,10,500,5,3,tree,0.9403461065988179,0.10032356172442426,
anchor,dgp3,300,10,500,5,3,depth 1,0.9590562518864082,0.1285092217765769,
anchor,dgp3,300,10,500,5,3,depth 2,0.9499604216206686,0.11789052231759688,
anchor,dgp3,300,10,500,5,3,depth 3,0.9375816471472109,0.1046734210847508,
anchor,dgp3,300,10,500,5,3,selected,0.9403461065988179,0.10032356172442426,tree
anchor,dgp3,300,10,500,5,3,oracle depth,,0.10032356172442426,
anchor,dgp3,300,10,500,5,4,RF,0.9704215446785412,0.0621198148311379,
anchor,dgp3,300,10,500,5,4,tree,0.9746013022835441,0.06162110319987131,
anchor,dgp3,300,10,500,5,4,depth 1,0.971382329967191,0.0588080772678137,
anchor,dgp3,300,10,500,5,4,depth 2,0.9694851343678439,0.057481352294924154,
anchor,dgp3,300,10,500,5,4,depth 3,0.9692972944575373,0.057507995368167995,
anchor,dgp3,300,10,500,5,4,selected,0.9692972944575373,0.057507995368167995,depth 3
anchor,dgp3,300,10,500,5,4,oracle depth,,0.057481352294924154,
anchor,dgp3,300,10,500,5,5,RF,1.5448251014446892,0.07455470456595803,
anchor,dgp3,300,10,500,5,5,tree,1.5321706166096634,0.074725893684328,
anchor,dgp3,300,10,500,5,5,depth 1,1.5380648912787163,0.07781069877741376,
anchor,dgp3,300,10,500,5,5,depth 2,1.541829600520469,0.07882687045702873,
anchor,dgp3,300,10,500,5,5,depth 3,1.540671886337234,0.07633516339036645,
anchor,dgp3,300,10,500,5,5,selected,1.540671886337234,0.07633516339036645,depth 3
anchor,dgp3,300,10,500,5,5,oracle depth,,0.074725893684328,
anchor,dgp3,300,10,500,5,6,RF,0.9775228366532374,0.06593658561582089,
anchor,dgp3,300,10,500,5,6,tree,0.9642583842950406,0.05945610560783844,
anchor,dgp3,300,10,500,5,6,depth 1,0.963413434789072,0.05689725894820639,
anchor,dgp3,300,10,500,5,6,depth 2,0.9648663586261114,0.05713663771020551,
anchor,dgp3,300,10,500,5,6,depth 3,0.9662562174642153,0.058261369411737214,
anchor,dgp3,300,10,500,5,6,selected,0.9662562174642153,0.058261369411737214,depth 3
anchor,dgp3,300,10,500,5,6,oracle depth,,0.05689725894820639,
anchor,dgp3,300,10,500,5,7,RF,1.8786630920856793,0.07688511839850935,
anchor,dgp3,300,10,500,5,7,tree,1.887650149787744,0.08824303527426908,
anchor,dgp3,300,10,500,5,7,depth 1,1.876680686397335,0.07891605588599859,
anchor,dgp3,300,10,500,5,7,depth 2,1.8756550094560915,0.07499988534097426,
anchor,dgp3,300,10,500,5,7,depth 3,1.8743789697440674,0.07340531045590556,
anchor,dgp3,300,10,500,5,7,selected,1.8743789697440674,0.07340531045590556,depth 3
anchor,dgp3,300,10,500,5,7,oracle depth,,0.07340531045590556,
anchor,dgp3,300,10,500,5,8,RF,0.9445498080518099,0.06095290564863431,
anchor,dgp3,300,10,500,5,8,tree,0.9325788643871044,0.057786579657424834,
anchor,dgp3,300,10,500,5,8,depth 1,0.9320955007665076,0.05579172802314713,
anchor,dgp3,300,10,500,5,8,depth 2,0.9336034057624429,0.05554822429048985,
anchor,dgp3,300,10,500,5,8,depth 3,0.9348764949894584,0.055700815844674234,
anchor,dgp3,300,10,500,5,8,selected,0.9348764949894584,0.055700815844674234,depth 3
anchor,dgp3,300,10,500,5,8,oracle depth,,0.05554822429048985,
anchor,dgp3,300,10,500,5,9,RF,1.710804829031802,0.055873362444914976,
anchor,dgp3,300,10,500,5,9,tree,1.7162544452140476,0.05555152473571736,
anchor,dgp3,300,10,500,5,9,depth 1,1.7149874830569432,0.05548126441800053,
anchor,dgp3,300,10,500,5,9,depth 2,1.7140561593385562,0.05526481554272378,
anchor,dgp3,300,10,500,5,9,depth 3,1.7130463282062798,0.05513381136695058,
anchor,dgp3,300,10,500,5,9,selected,1.7130463282062798,0.05513381136695058,depth 3
